customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
1076,25,Other,Watch,Electronics,187,Miami,L,Green,Spring,1.4,Yes,Same-Day,No,Yes,2,UPI,Weekly
1077,30,Other,Jacket,Electronics,394,New York,XL,Yellow,Spring,2.9,No,Standard,No,Yes,10,PayPal,Weekly
1078,41,Other,Jeans,Footwear,482,Chicago,L,White,Winter,2.1,No,Express,No,No,13,Credit Card,Monthly
1079,27,Female,Jacket,Footwear,431,Seattle,XL,Black,Spring,3.9,No,Same-Day,Yes,Yes,7,Credit Card,Daily
1080,30,Male,Watch,Footwear,100,New York,S,Green,Summer,3.3,Yes,Standard,No,No,3,PayPal,Monthly
1081,24,Female,Watch,Electronics,253,Houston,XXL,White,Summer,2.9,No,Express,No,No,14,Credit Card,Weekly
1082,41,Female,T-Shirt,Footwear,78,Houston,S,Green,Autumn,3.7,Yes,Same-Day,No,No,9,UPI,Daily
1083,58,Male,T-Shirt,Electronics,340,Phoenix,XXL,Blue,Spring,1.4,No,Same-Day,Yes,No,18,Cash,Weekly
1084,19,Other,Shoes,Fashion,433,Chicago,S,Green,Spring,1.7,Yes,Standard,No,No,6,Debit Card,Weekly
1085,47,Female,Jacket,Footwear,290,Chicago,XXL,Green,Winter,4.4,Yes,Standard,No,Yes,14,PayPal,Daily
1086,35,Female,Sunglasses,Footwear,291,Houston,S,Black,Summer,3.1,Yes,Same-Day,Yes,Yes,17,Credit Card,Daily
1087,32,Male,Sunglasses,Accessories,487,Los Angeles,XL,White,Spring,2.5,Yes,Express,No,No,5,Cash,Monthly
1088,20,Male,Jeans,Accessories,488,Chicago,S,Blue,Winter,4.2,Yes,Same-Day,No,Yes,14,Credit Card,Weekly
1089,52,Male,T-Shirt,Accessories,250,New York,XL,Blue,Autumn,2.3,Yes,Same-Day,No,No,8,PayPal,Weekly
1090,35,Other,Shoes,Footwear,457,Phoenix,L,Green,Autumn,4.6,No,Express,Yes,Yes,10,UPI,Daily
1091,24,Female,Backpack,Footwear,436,Miami,XXL,Green,Winter,2.4,Yes,Express,No,Yes,8,PayPal,Weekly
1092,44,Female,T-Shirt,Footwear,104,Los Angeles,S,Green,Spring,1.4,Yes,Same-Day,Yes,No,15,Debit Card,Monthly
1093,29,Male,Jacket,Electronics,281,Seattle,S,Yellow,Spring,3.4,Yes,Standard,Yes,Yes,17,Cash,Monthly
1094,51,Male,T-Shirt,Accessories,299,Houston,XXL,Red,Autumn,3.7,Yes,Same-Day,Yes,Yes,9,PayPal,Daily
1095,32,Male,Sunglasses,Footwear,231,Seattle,S,White,Spring,3.1,No,Express,No,No,19,Debit Card,Daily
1096,57,Other,Backpack,Fashion,132,Miami,XL,Red,Spring,2.7,No,Same-Day,Yes,Yes,0,PayPal,Weekly
1097,60,Other,Jeans,Accessories,16,Los Angeles,XXL,Green,Winter,4.5,Yes,Same-Day,No,Yes,6,Cash,Daily
1098,22,Female,Jacket,Electronics,16,Houston,S,Blue,Winter,3.4,Yes,Express,Yes,No,9,PayPal,Daily
1099,58,Male,Backpack,Accessories,461,Miami,XXL,Yellow,Summer,2.0,Yes,Same-Day,No,Yes,4,UPI,Daily
1100,58,Male,Watch,Accessories,457,Phoenix,M,Black,Spring,2.9,No,Standard,No,No,11,Credit Card,Monthly
1101,60,Female,Watch,Accessories,495,Los Angeles,M,Black,Winter,1.3,No,Standard,Yes,No,19,Cash,Weekly
1102,25,Female,Jacket,Accessories,93,Miami,L,Blue,Spring,2.9,Yes,Express,No,No,9,Cash,Weekly
1103,58,Male,Jacket,Footwear,295,Seattle,M,Yellow,Spring,3.2,Yes,Express,No,Yes,11,Cash,Weekly
1104,58,Female,Sunglasses,Electronics,455,Miami,XXL,Black,Winter,3.4,No,Same-Day,No,Yes,5,Debit Card,Weekly
1105,51,Female,Jacket,Electronics,386,Los Angeles,M,Red,Winter,2.8,Yes,Same-Day,No,No,8,UPI,Monthly
1106,30,Other,Jacket,Electronics,493,Miami,L,Red,Autumn,2.8,Yes,Express,Yes,Yes,13,PayPal,Weekly
1107,59,Female,Watch,Accessories,472,Los Angeles,XL,Green,Winter,4.2,No,Same-Day,No,Yes,5,Cash,Monthly
1108,28,Female,Jacket,Footwear,373,Seattle,M,Green,Summer,4.7,Yes,Express,Yes,Yes,14,Cash,Monthly
1109,63,Female,Jeans,Footwear,227,Los Angeles,L,Green,Winter,3.7,Yes,Same-Day,No,No,6,UPI,Monthly
1110,65,Male,Shoes,Electronics,10,Phoenix,XXL,White,Autumn,1.6,No,Same-Day,No,No,4,UPI,Weekly
1111,32,Female,Watch,Electronics,28,Chicago,L,Blue,Summer,1.1,No,Same-Day,Yes,No,17,Debit Card,Monthly
1112,61,Female,Shoes,Footwear,73,New York,M,Green,Winter,2.6,Yes,Express,No,Yes,6,Cash,Monthly
1113,58,Other,Watch,Electronics,219,Phoenix,XXL,Black,Winter,4.4,Yes,Same-Day,No,No,9,UPI,Weekly
1114,16,Other,T-Shirt,Footwear,312,Houston,M,Yellow,Winter,2.3,No,Same-Day,Yes,Yes,8,Cash,Monthly
1115,49,Female,Backpack,Fashion,274,Miami,XXL,Red,Spring,4.5,Yes,Express,Yes,No,17,PayPal,Daily
1116,27,Other,Backpack,Footwear,270,Los Angeles,L,Yellow,Winter,3.0,Yes,Same-Day,No,No,15,Credit Card,Monthly
1117,44,Other,T-Shirt,Footwear,412,New York,XXL,Black,Spring,4.3,No,Express,Yes,Yes,0,UPI,Monthly
1118,68,Male,Shoes,Footwear,74,Los Angeles,M,Yellow,Winter,2.9,No,Express,Yes,No,19,Debit Card,Weekly
1119,62,Male,T-Shirt,Accessories,450,Phoenix,XL,Green,Spring,1.5,Yes,Same-Day,No,Yes,15,PayPal,Monthly
1120,20,Other,Sunglasses,Footwear,412,New York,M,White,Summer,3.5,No,Express,Yes,No,7,Cash,Weekly
1121,41,Male,Sunglasses,Electronics,22,Los Angeles,S,Green,Winter,3.0,Yes,Express,No,No,10,UPI,Daily
1122,59,Other,Sunglasses,Footwear,276,Chicago,XL,Green,Summer,2.4,No,Standard,No,No,10,Cash,Monthly
1123,34,Male,Shoes,Footwear,46,Miami,M,Red,Summer,3.3,No,Same-Day,No,No,10,UPI,Monthly
1124,23,Other,Watch,Fashion,117,Seattle,XXL,Yellow,Winter,4.9,Yes,Standard,Yes,Yes,15,Credit Card,Weekly
1125,24,Female,Watch,Footwear,385,Los Angeles,M,Green,Spring,2.0,No,Express,No,Yes,6,Debit Card,Weekly
1126,52,Male,Jeans,Footwear,316,Los Angeles,M,Blue,Autumn,4.5,Yes,Express,No,No,5,Cash,Weekly
1127,67,Female,Jeans,Fashion,388,Seattle,XL,Blue,Autumn,2.2,No,Express,No,No,18,Debit Card,Monthly
1128,51,Female,Jeans,Accessories,96,Miami,S,Blue,Spring,1.3,No,Express,Yes,No,7,PayPal,Weekly
1129,50,Female,Jacket,Accessories,422,Chicago,L,Red,Winter,1.2,No,Standard,Yes,No,12,UPI,Daily
1130,19,Other,Watch,Electronics,491,Phoenix,S,Black,Autumn,1.0,Yes,Same-Day,Yes,No,14,UPI,Monthly
1131,55,Male,Jacket,Electronics,17,Chicago,S,Red,Autumn,4.3,No,Express,Yes,No,6,Debit Card,Monthly
1132,60,Other,Watch,Fashion,302,Seattle,XXL,Green,Spring,1.8,Yes,Same-Day,Yes,Yes,7,PayPal,Daily
1133,53,Female,Backpack,Accessories,373,Houston,XXL,Black,Autumn,3.9,Yes,Same-Day,No,No,1,Credit Card,Daily
1134,25,Male,Jeans,Footwear,344,Seattle,M,White,Winter,3.3,No,Same-Day,No,No,4,Debit Card,Monthly
1135,49,Other,Jacket,Electronics,97,Phoenix,XL,Red,Spring,3.5,Yes,Same-Day,Yes,No,3,Cash,Weekly
1136,47,Male,T-Shirt,Footwear,302,Los Angeles,XXL,White,Summer,3.8,No,Express,Yes,Yes,10,UPI,Daily
1137,44,Female,Backpack,Electronics,307,Miami,XXL,Green,Winter,3.3,Yes,Same-Day,Yes,Yes,5,Credit Card,Monthly
1138,24,Other,T-Shirt,Electronics,212,Phoenix,S,Yellow,Summer,3.1,Yes,Express,No,No,1,Debit Card,Weekly
1139,51,Other,Shoes,Electronics,16,Los Angeles,XL,Yellow,Summer,4.6,No,Same-Day,Yes,Yes,12,Credit Card,Weekly
1140,64,Other,Shoes,Accessories,56,Chicago,S,Blue,Winter,4.3,No,Express,Yes,Yes,12,UPI,Daily
1141,18,Female,Shoes,Accessories,29,New York,XXL,White,Spring,1.5,No,Express,Yes,No,12,UPI,Weekly
1142,54,Female,Sunglasses,Footwear,470,Miami,XXL,Black,Spring,4.2,Yes,Same-Day,Yes,Yes,10,Credit Card,Weekly
1143,43,Female,Watch,Electronics,358,New York,L,Green,Spring,4.7,No,Express,Yes,No,16,Cash,Daily
1144,68,Other,Shoes,Fashion,76,Los Angeles,S,Black,Autumn,3.6,No,Express,Yes,No,17,UPI,Monthly
1145,51,Other,Shoes,Electronics,465,Phoenix,L,Black,Autumn,1.6,Yes,Same-Day,No,No,16,Cash,Monthly
1146,54,Female,Shoes,Footwear,373,Houston,XXL,White,Spring,4.1,Yes,Express,Yes,No,18,Debit Card,Monthly
1147,31,Female,Sunglasses,Electronics,242,Phoenix,L,Red,Spring,4.8,No,Same-Day,Yes,Yes,4,Credit Card,Monthly
1148,19,Female,Sunglasses,Electronics,248,Seattle,M,White,Summer,4.0,No,Standard,Yes,Yes,17,UPI,Daily
1149,60,Other,Jacket,Footwear,65,Miami,M,Yellow,Autumn,4.8,Yes,Standard,Yes,No,7,Debit Card,Daily
1150,26,Other,Watch,Electronics,119,Chicago,M,Yellow,Winter,4.4,No,Express,No,No,12,UPI,Daily
1151,30,Female,Shoes,Electronics,441,Seattle,S,Black,Autumn,4.7,Yes,Express,Yes,No,5,Cash,Daily
1152,63,Male,Shoes,Accessories,174,New York,XL,Black,Summer,4.4,No,Same-Day,Yes,No,4,Credit Card,Daily
1153,25,Other,Shoes,Accessories,81,Seattle,L,White,Winter,1.3,No,Standard,No,Yes,2,PayPal,Monthly
1154,35,Male,Backpack,Fashion,231,Chicago,XL,Red,Spring,2.0,Yes,Same-Day,Yes,Yes,3,PayPal,Monthly
1155,40,Male,Sunglasses,Electronics,175,Miami,L,Red,Summer,2.3,No,Express,Yes,No,1,Cash,Weekly
1156,53,Male,Jacket,Footwear,221,Chicago,XXL,Blue,Winter,4.1,Yes,Express,No,Yes,17,Debit Card,Monthly
1157,23,Female,Sunglasses,Accessories,267,Chicago,L,Green,Summer,1.4,Yes,Same-Day,Yes,No,15,Cash,Daily
1158,35,Female,Jeans,Accessories,172,Seattle,S,Black,Summer,1.3,Yes,Standard,No,No,12,Credit Card,Monthly
1159,52,Female,Jeans,Fashion,118,Houston,XXL,Blue,Autumn,3.5,Yes,Same-Day,No,Yes,10,Cash,Daily
1160,27,Female,Backpack,Accessories,359,Phoenix,L,Black,Spring,3.3,No,Express,Yes,Yes,13,Credit Card,Weekly
1161,17,Male,T-Shirt,Footwear,463,Los Angeles,XXL,Black,Winter,1.9,Yes,Express,Yes,Yes,17,UPI,Weekly
1162,48,Male,Watch,Accessories,389,Seattle,XL,Red,Winter,3.1,No,Standard,Yes,Yes,4,Cash,Monthly
1163,17,Other,Backpack,Accessories,48,Los Angeles,M,Black,Autumn,1.5,Yes,Standard,No,No,16,Cash,Weekly
1164,62,Female,Jeans,Fashion,461,Los Angeles,L,Red,Spring,2.0,No,Same-Day,Yes,No,6,PayPal,Daily
1165,52,Male,T-Shirt,Fashion,111,New York,M,Black,Autumn,3.3,Yes,Standard,No,No,5,UPI,Weekly
1166,30,Other,Watch,Accessories,191,Phoenix,XL,Green,Autumn,2.2,No,Standard,No,Yes,7,Cash,Monthly
1167,69,Other,Jeans,Footwear,181,Los Angeles,XXL,Blue,Spring,4.1,No,Same-Day,Yes,Yes,7,Credit Card,Monthly
1168,56,Female,Shoes,Fashion,276,New York,L,Blue,Winter,1.2,Yes,Express,Yes,No,2,Cash,Daily
1169,46,Female,Shoes,Footwear,438,Phoenix,L,Red,Summer,4.8,Yes,Standard,Yes,No,7,PayPal,Weekly
1170,39,Other,T-Shirt,Footwear,235,Seattle,XXL,Blue,Autumn,4.5,Yes,Same-Day,Yes,No,15,Debit Card,Monthly
1171,69,Female,Jeans,Fashion,178,Miami,XL,Blue,Winter,4.0,Yes,Express,No,No,3,Cash,Weekly
1172,32,Female,Jacket,Fashion,396,Los Angeles,L,Red,Summer,1.9,No,Express,Yes,No,18,PayPal,Weekly
1173,48,Female,Sunglasses,Electronics,148,Miami,M,Yellow,Spring,2.9,No,Standard,Yes,No,9,PayPal,Weekly
1174,50,Female,Jacket,Electronics,36,Los Angeles,M,Yellow,Autumn,3.8,No,Express,No,Yes,15,Debit Card,Daily
1175,55,Female,Shoes,Footwear,421,Phoenix,XL,Red,Summer,1.1,Yes,Same-Day,No,Yes,5,Credit Card,Weekly
1176,19,Female,Backpack,Fashion,128,Seattle,S,Blue,Summer,1.2,No,Same-Day,No,No,15,Cash,Monthly
1177,55,Male,Sunglasses,Electronics,60,Los Angeles,M,Blue,Spring,2.8,Yes,Express,No,No,16,Cash,Weekly
1178,50,Male,Sunglasses,Accessories,271,New York,M,White,Winter,5.0,No,Standard,Yes,Yes,7,UPI,Monthly
1179,54,Other,Jacket,Footwear,238,Seattle,XL,Blue,Summer,3.4,No,Express,Yes,Yes,3,PayPal,Weekly
1180,20,Male,Watch,Footwear,259,Miami,L,Red,Spring,2.8,No,Same-Day,Yes,Yes,0,Cash,Weekly
1181,16,Male,T-Shirt,Accessories,300,Phoenix,S,White,Autumn,4.2,Yes,Express,Yes,Yes,6,PayPal,Monthly
1182,31,Other,Sunglasses,Fashion,275,Phoenix,XL,Green,Autumn,4.3,Yes,Standard,No,Yes,10,Debit Card,Monthly
1183,42,Female,Jeans,Accessories,210,Chicago,L,Black,Autumn,1.7,No,Same-Day,Yes,No,10,Debit Card,Daily
1184,43,Other,Sunglasses,Accessories,372,Phoenix,XL,White,Summer,2.0,No,Standard,Yes,No,13,PayPal,Daily
1185,22,Male,Backpack,Footwear,60,Houston,M,Blue,Autumn,1.6,Yes,Standard,No,No,13,UPI,Monthly
1186,64,Female,T-Shirt,Electronics,430,Chicago,L,White,Summer,2.2,Yes,Express,Yes,Yes,1,Cash,Daily
1187,17,Male,Jeans,Footwear,171,Miami,M,Green,Winter,2.3,Yes,Same-Day,Yes,Yes,8,Credit Card,Monthly
1188,65,Male,Sunglasses,Fashion,329,Chicago,M,Yellow,Summer,1.9,Yes,Express,No,No,12,Debit Card,Monthly
1189,66,Male,Shoes,Fashion,95,Chicago,L,Green,Summer,2.1,No,Standard,No,No,10,Debit Card,Weekly
1190,41,Female,Jacket,Electronics,38,Miami,M,Blue,Summer,4.6,Yes,Standard,No,No,19,Credit Card,Daily
1191,62,Male,Watch,Electronics,179,Seattle,XL,Red,Winter,4.9,No,Standard,Yes,No,15,Cash,Monthly
1192,26,Female,Sunglasses,Electronics,184,Houston,M,Yellow,Winter,4.9,No,Same-Day,Yes,Yes,6,Credit Card,Daily
1193,44,Male,Shoes,Accessories,167,Los Angeles,XXL,Blue,Summer,4.4,Yes,Express,Yes,No,7,PayPal,Daily
1194,52,Male,Watch,Footwear,243,Chicago,XXL,Green,Spring,3.5,Yes,Same-Day,Yes,Yes,2,PayPal,Weekly
1195,48,Male,T-Shirt,Footwear,301,Los Angeles,L,Green,Summer,3.0,Yes,Express,Yes,Yes,12,UPI,Weekly
1196,61,Other,Backpack,Fashion,134,Phoenix,S,White,Autumn,3.5,No,Standard,No,No,6,Credit Card,Daily
1197,58,Female,Shoes,Fashion,427,Los Angeles,XXL,Black,Winter,3.5,Yes,Standard,Yes,No,13,Cash,Daily
1198,45,Female,Jeans,Footwear,240,Houston,S,Green,Autumn,1.9,No,Express,Yes,Yes,5,PayPal,Daily
1199,57,Male,Watch,Footwear,197,Phoenix,L,Red,Autumn,1.5,No,Same-Day,Yes,Yes,14,PayPal,Weekly
1200,46,Other,Backpack,Electronics,358,Los Angeles,XXL,White,Autumn,3.9,No,Standard,Yes,No,9,Cash,Daily
1201,65,Male,T-Shirt,Electronics,418,Los Angeles,XL,Yellow,Summer,3.0,Yes,Express,No,Yes,6,UPI,Daily
1202,36,Other,Watch,Accessories,129,Miami,S,Yellow,Spring,3.4,Yes,Standard,Yes,Yes,3,UPI,Weekly
1203,65,Male,Shoes,Footwear,313,Los Angeles,L,Blue,Summer,1.6,No,Express,Yes,No,12,Debit Card,Monthly
1204,54,Other,T-Shirt,Footwear,129,Los Angeles,L,Red,Winter,3.4,No,Same-Day,No,Yes,6,Credit Card,Weekly
1205,58,Male,T-Shirt,Accessories,73,New York,XXL,Green,Summer,4.7,Yes,Same-Day,No,No,15,Cash,Weekly
1206,69,Female,Sunglasses,Fashion,247,Houston,L,Black,Winter,4.5,Yes,Express,No,No,1,Credit Card,Daily
1207,49,Female,Jeans,Accessories,223,New York,XL,Blue,Winter,3.3,No,Standard,No,No,9,Cash,Monthly
1208,29,Male,Jeans,Footwear,280,Miami,XL,Black,Spring,3.4,Yes,Same-Day,No,Yes,5,Credit Card,Weekly
1209,20,Male,T-Shirt,Footwear,309,New York,M,Green,Spring,4.4,No,Standard,Yes,Yes,10,PayPal,Daily
1210,26,Other,Backpack,Accessories,156,Los Angeles,XL,Yellow,Winter,1.2,No,Express,No,No,8,PayPal,Weekly
1211,49,Other,T-Shirt,Electronics,41,New York,M,White,Winter,2.8,No,Same-Day,Yes,Yes,14,Debit Card,Weekly
1212,69,Female,Watch,Footwear,63,Seattle,XXL,Green,Autumn,4.9,No,Standard,Yes,Yes,10,Debit Card,Weekly
1213,43,Male,Jacket,Fashion,99,Seattle,XXL,White,Autumn,2.9,Yes,Standard,Yes,No,17,UPI,Monthly
1214,24,Male,T-Shirt,Footwear,151,Chicago,XL,Green,Spring,2.5,No,Express,Yes,No,8,Cash,Daily
1215,19,Male,Backpack,Accessories,335,New York,XXL,Green,Autumn,2.8,Yes,Same-Day,No,Yes,3,Cash,Daily
1216,18,Female,T-Shirt,Electronics,286,Los Angeles,S,White,Summer,4.6,Yes,Express,Yes,Yes,15,Debit Card,Monthly
1217,38,Female,Watch,Electronics,109,Los Angeles,S,Green,Spring,3.4,Yes,Express,Yes,Yes,15,Credit Card,Weekly
1218,28,Other,Shoes,Footwear,345,Miami,S,Yellow,Summer,4.6,No,Same-Day,Yes,Yes,6,Debit Card,Daily
1219,65,Female,Backpack,Electronics,423,New York,M,Red,Winter,2.0,Yes,Standard,No,No,9,Debit Card,Monthly
1220,63,Male,Shoes,Accessories,187,Los Angeles,S,Blue,Autumn,4.6,No,Standard,Yes,Yes,3,Debit Card,Weekly
1221,45,Female,Backpack,Fashion,314,Miami,XXL,Black,Autumn,3.0,No,Express,No,No,11,Credit Card,Weekly
1222,69,Male,Shoes,Footwear,343,Los Angeles,M,White,Autumn,1.4,No,Express,No,No,9,Credit Card,Monthly
1223,41,Male,Watch,Footwear,475,Phoenix,L,Yellow,Winter,2.6,Yes,Same-Day,No,No,0,Debit Card,Monthly
1224,29,Male,Watch,Accessories,42,Miami,XXL,Black,Winter,3.8,Yes,Express,No,Yes,4,Debit Card,Weekly
1225,47,Female,Sunglasses,Accessories,166,Houston,XL,Blue,Spring,1.5,No,Standard,No,Yes,13,Cash,Daily
1226,51,Male,Shoes,Footwear,118,Miami,S,White,Winter,3.8,Yes,Same-Day,Yes,Yes,11,PayPal,Monthly
1227,61,Male,Jacket,Footwear,225,Phoenix,S,White,Autumn,3.7,Yes,Express,No,Yes,12,Credit Card,Daily
1228,58,Female,Sunglasses,Footwear,122,Seattle,XXL,Green,Autumn,3.8,Yes,Standard,No,No,19,UPI,Weekly
1229,54,Female,Jacket,Electronics,277,Seattle,S,White,Summer,1.9,No,Express,No,No,15,PayPal,Monthly
1230,68,Other,Sunglasses,Accessories,24,Seattle,M,White,Summer,4.8,Yes,Express,Yes,No,12,Cash,Weekly
1231,40,Female,Sunglasses,Electronics,197,Los Angeles,M,Blue,Spring,2.7,Yes,Same-Day,Yes,No,15,UPI,Monthly
1232,52,Male,Jacket,Accessories,396,Miami,XL,Red,Spring,4.1,No,Express,Yes,No,7,PayPal,Weekly
1233,51,Female,Jeans,Fashion,343,Los Angeles,S,Yellow,Spring,3.0,No,Same-Day,No,No,9,PayPal,Weekly
1234,16,Female,Jacket,Electronics,246,Los Angeles,M,Red,Spring,1.5,Yes,Same-Day,No,No,7,UPI,Weekly
1235,51,Other,Jacket,Footwear,312,Houston,S,Green,Summer,3.4,Yes,Standard,No,Yes,15,Debit Card,Monthly
1236,28,Male,Shoes,Electronics,246,Miami,L,Blue,Spring,1.7,Yes,Standard,No,No,10,PayPal,Daily
1237,50,Male,Jacket,Electronics,373,Phoenix,M,Yellow,Autumn,3.1,Yes,Same-Day,No,No,11,PayPal,Daily
1238,65,Male,Jeans,Electronics,458,Los Angeles,XL,Black,Winter,1.7,No,Same-Day,Yes,Yes,6,Cash,Daily
1239,59,Other,Shoes,Accessories,401,New York,M,Green,Autumn,1.9,No,Standard,No,No,3,PayPal,Weekly
1240,68,Other,Sunglasses,Fashion,98,Seattle,M,Green,Spring,4.9,Yes,Standard,No,Yes,10,PayPal,Weekly
1241,23,Male,Jeans,Footwear,26,New York,XL,Blue,Autumn,4.0,Yes,Express,No,Yes,16,Cash,Weekly
1242,32,Other,Shoes,Footwear,61,New York,XL,Black,Winter,3.7,Yes,Express,Yes,No,13,PayPal,Daily
1243,21,Other,Backpack,Electronics,186,Seattle,L,Red,Summer,4.9,Yes,Standard,No,Yes,19,UPI,Monthly
1244,33,Other,T-Shirt,Footwear,10,Los Angeles,L,Red,Summer,3.5,No,Standard,Yes,No,18,PayPal,Monthly
1245,17,Female,Watch,Footwear,380,Miami,XL,Blue,Spring,2.2,Yes,Express,Yes,No,9,PayPal,Weekly
1246,45,Female,Sunglasses,Footwear,395,Los Angeles,XL,Yellow,Autumn,3.5,Yes,Express,No,No,4,UPI,Weekly
1247,61,Other,Sunglasses,Electronics,322,Phoenix,L,Green,Spring,2.6,No,Express,No,Yes,3,Cash,Weekly
1248,64,Female,Watch,Fashion,271,Phoenix,M,Yellow,Winter,4.0,Yes,Same-Day,No,No,7,Cash,Monthly
1249,50,Other,Sunglasses,Accessories,149,Houston,M,Green,Summer,4.0,Yes,Express,No,Yes,0,UPI,Daily
1250,27,Other,Jacket,Footwear,246,Houston,XXL,White,Autumn,3.8,No,Same-Day,No,No,8,Cash,Daily
1251,61,Other,Backpack,Electronics,435,New York,XL,White,Spring,4.8,No,Standard,No,No,17,Cash,Monthly
1252,53,Female,Shoes,Footwear,465,Phoenix,S,White,Spring,1.1,Yes,Same-Day,No,No,3,Credit Card,Monthly
1253,18,Male,Jacket,Footwear,134,Miami,XL,Yellow,Winter,1.6,No,Standard,No,Yes,13,Credit Card,Monthly
1254,30,Male,Sunglasses,Footwear,148,Chicago,XL,Yellow,Spring,4.5,No,Same-Day,No,Yes,4,Credit Card,Monthly
1255,67,Female,Jacket,Fashion,235,Seattle,L,White,Summer,4.2,Yes,Same-Day,No,Yes,3,Cash,Daily
1256,41,Other,Sunglasses,Accessories,273,Phoenix,L,Yellow,Summer,4.4,Yes,Express,No,Yes,14,Credit Card,Monthly
1257,39,Other,T-Shirt,Accessories,180,New York,L,Red,Winter,1.9,No,Same-Day,No,Yes,4,Debit Card,Weekly
1258,28,Female,Jeans,Fashion,431,Phoenix,L,Red,Winter,4.8,Yes,Standard,No,No,1,Debit Card,Daily
1259,31,Male,Jeans,Footwear,445,Miami,S,Blue,Summer,4.1,No,Express,Yes,No,9,Debit Card,Weekly
1260,21,Female,Sunglasses,Footwear,77,Houston,XXL,Blue,Winter,1.4,Yes,Standard,No,No,18,Debit Card,Daily
1261,23,Female,Watch,Footwear,259,Los Angeles,XXL,Black,Spring,3.0,No,Standard,Yes,No,19,PayPal,Monthly
1262,18,Female,T-Shirt,Electronics,96,Houston,L,Red,Winter,1.0,No,Standard,No,Yes,10,PayPal,Weekly
1263,68,Male,Sunglasses,Fashion,190,Chicago,L,White,Spring,3.6,No,Same-Day,No,Yes,11,PayPal,Monthly
1264,69,Female,Jeans,Fashion,402,Miami,L,Blue,Autumn,1.4,Yes,Express,Yes,No,6,Credit Card,Weekly
1265,40,Male,Backpack,Fashion,365,Los Angeles,XXL,Yellow,Spring,1.0,No,Express,No,No,4,Debit Card,Monthly
1266,60,Male,Shoes,Footwear,218,Los Angeles,S,Green,Autumn,3.5,No,Standard,No,Yes,10,UPI,Daily
1267,37,Other,Shoes,Electronics,42,Chicago,M,Blue,Summer,1.3,No,Same-Day,No,No,18,Debit Card,Daily
1268,23,Other,Sunglasses,Footwear,48,Houston,XXL,Blue,Spring,1.7,No,Same-Day,Yes,No,3,Credit Card,Weekly
1269,54,Male,T-Shirt,Electronics,107,Phoenix,M,Green,Winter,1.9,Yes,Express,Yes,Yes,17,Credit Card,Weekly
1270,26,Female,Jacket,Footwear,114,Seattle,XL,Yellow,Autumn,2.8,Yes,Express,Yes,No,5,UPI,Monthly
1271,44,Female,Jacket,Footwear,464,Chicago,S,Yellow,Spring,4.7,Yes,Express,No,No,6,Cash,Weekly
1272,31,Female,Sunglasses,Footwear,175,Chicago,S,Blue,Autumn,1.6,No,Standard,Yes,Yes,7,Credit Card,Monthly
1273,32,Other,Jacket,Electronics,285,Miami,M,Yellow,Summer,4.6,Yes,Standard,Yes,Yes,19,UPI,Daily
1274,57,Male,Shoes,Accessories,351,Seattle,M,Blue,Spring,4.6,Yes,Same-Day,No,Yes,11,UPI,Monthly
1275,66,Other,Sunglasses,Electronics,150,Miami,S,White,Spring,1.1,No,Standard,Yes,Yes,19,PayPal,Weekly
1276,31,Female,Sunglasses,Electronics,217,Los Angeles,L,Black,Autumn,4.0,Yes,Express,Yes,No,11,Credit Card,Daily
1277,41,Male,Jeans,Fashion,270,New York,S,Black,Summer,4.4,Yes,Same-Day,Yes,Yes,12,PayPal,Monthly
1278,30,Other,Shoes,Electronics,300,New York,XXL,Black,Autumn,4.3,No,Standard,Yes,No,11,Credit Card,Monthly
1279,30,Other,Shoes,Electronics,63,Miami,XXL,Blue,Summer,2.7,Yes,Standard,Yes,Yes,3,Cash,Daily
1280,40,Other,Watch,Electronics,480,Miami,M,Yellow,Spring,4.7,No,Same-Day,No,No,1,Cash,Daily
1281,40,Male,Jeans,Footwear,244,Seattle,M,White,Winter,4.3,Yes,Same-Day,No,Yes,16,Debit Card,Weekly
1282,56,Female,Shoes,Footwear,155,Miami,L,Green,Autumn,2.4,No,Express,No,No,17,PayPal,Weekly
1283,55,Other,Jacket,Footwear,491,Los Angeles,S,Green,Autumn,4.4,Yes,Standard,Yes,Yes,7,PayPal,Monthly
1284,61,Other,Jacket,Electronics,246,Chicago,XXL,Black,Summer,2.6,Yes,Standard,No,No,5,PayPal,Daily
1285,34,Male,Jeans,Electronics,471,Chicago,L,Green,Winter,2.4,No,Express,No,Yes,1,PayPal,Weekly
1286,36,Female,Shoes,Electronics,492,Houston,XL,Red,Spring,2.1,No,Express,Yes,No,0,PayPal,Monthly
1287,24,Other,Jeans,Fashion,31,Los Angeles,M,White,Summer,3.5,Yes,Standard,Yes,No,5,Credit Card,Daily
1288,59,Female,Shoes,Fashion,384,Houston,M,Green,Summer,1.2,Yes,Express,No,No,16,PayPal,Weekly
1289,43,Female,Backpack,Footwear,391,Miami,S,Green,Winter,3.7,No,Same-Day,Yes,Yes,14,UPI,Monthly
1290,47,Male,Shoes,Footwear,342,Chicago,S,Yellow,Summer,3.5,No,Express,No,Yes,0,Credit Card,Weekly
